customer_id,final_score,churn_prob,purchase_prob,expected_revenue,selected
C07291,0,0.504234674,0.000347019,0,0
C07474,0,0.582230645,0.00025233,0,0
C01539,0,0.529484264,5.07E-05,0,0
C04225,0,0.512685007,0.000128072,0,0
C05829,0,0.584971045,0.000257687,0,0
C06998,0,0.534603973,0.000516427,0,0
C03176,0,0.509092328,8.01E-05,0,0
C02502,0,0.55714317,0.000252997,0,0
C04949,0,0.538501031,4.24E-05,0,0
C02487,0,0.507691252,0.000271122,0,0
C04510,0,0.534287004,0.00024309,0,0
C07265,0,0.48908278,0.000275304,0,0
C02102,0,0.574735811,0.00030631,0,0
C07355,0,0.496511486,0.000126141,0,0
C01970,0,0.50373257,8.08E-05,0,0
C06228,0,0.491578585,0.000121587,0,0
C03742,0,0.563175212,0.000231997,0,0
C01665,0,0.525185992,0.000100838,0,0
C01245,0,0.536842247,0.0004466,0,0
C02002,0,0.510413892,3.51E-05,0,0
C01303,0,0.535222204,0.000244798,0,0
C07699,0,0.545470772,0.000481193,0,0
C04969,0,0.540929333,0.000264883,0,0
C01720,0,0.566552619,0.000400847,0,0
C03082,0,0.569375151,7.75E-06,0,0
C04754,0,0.55138261,1.95E-05,0,0
C02682,0,0.567240881,0.00037027,0,0
C03042,0,0.51720568,6.65E-05,0,0
C07575,0,0.551607028,0.000293002,0,0
C03480,0,0.51212093,3.60E-05,0,0
C06845,0,0.52900438,0.000274782,0,0
C05029,0,0.542926018,0.000210107,0,0
C02782,0,0.539427449,0.000252635,0,0
C02939,0,0.552391179,4.44E-05,0,0
C02979,0,0.530174942,0.000277197,0,0
C05516,0,0.569653361,1.91E-05,0,0
C05079,0,0.552772861,0.000321674,0,0
C02564,0,0.574458432,0.000123997,0,0
C05587,0,0.526201395,4.55E-05,0,0
C05522,0,0.513568259,3.72E-05,0,0
C01948,0,0.526042671,0.000203337,0,0
C03873,0,0.548248896,0.000591876,0,0
C05374,0,0.525994044,8.25E-05,0,0
C05396,0,0.506735664,0.000485183,0,0
C03822,0,0.567471535,0.000534462,0,0
C04795,0,0.539291397,0.000240428,0,0
C01724,0,0.488147523,0.000297519,0,0
C04623,0,0.543858681,0.000211584,0,0
C07809,0,0.529004137,0.00028608,0,0
C07830,0,0.501415548,0.000339806,0,0
C02109,0,0.512867942,4.03E-05,0,0
C02087,0,0.526700881,9.02E-05,0,0
C03657,0,0.527639296,8.10E-05,0,0
C03315,0,0.524624537,4.38E-05,0,0
C02040,0,0.554457417,0.00029154,0,0
C02833,0,0.506747567,8.57E-05,0,0
C06862,0,0.553990369,5.35E-05,0,0
C05321,0,0.537772779,0.000413257,0,0
C04901,0,0.549574506,5.17E-05,0,0
C01861,0,0.547787321,0.000641864,0,0
C03867,0,0.591121878,0.000120214,0,0
C04749,0,0.489934358,0.000125045,0,0
C06324,0,0.488692508,0.000154409,0,0
C04108,0,0.552848027,0.000274615,0,0
C01243,0,0.52549083,0.00026766,0,0
C04476,0,0.567101306,0.000239005,0,0
C02341,0,0.571981194,0.000326424,0,0
C03237,0,0.461469215,0.000259097,0,0
C01327,0,0.546831852,2.42E-05,0,0
C02661,0,0.531559106,0.000165578,0,0
C01412,0,0.549281796,0.00011855,0,0
C01772,0,0.555849876,0.000294618,0,0
C04846,0,0.512084161,0.000163169,0,0
C05644,0,0.517446953,0.000140641,0,0
C04191,0,0.575195119,0.000307384,0,0
C06276,0,0.569444682,0.000294222,0,0
C01469,0,0.530948115,4.59E-05,0,0
C03416,0,0.543123518,0.000569522,0,0
C02898,0,0.531325082,0.000238189,0,0
C07629,0,0.530738503,4.94E-05,0,0
C05713,0,0.554858829,0.000300272,0,0
C03187,0,0.545024077,0.000213444,0,0
C06621,0,0.545426401,0.000147381,0,0
C03006,0,0.577715054,0.00041491,0,0
C02925,0,0.585199177,0.000258138,0,0
C05144,0,0.575836202,0.000125306,0,0
C03428,0,0.528576067,8.15E-05,0,0
C03109,0,0.527833256,0.000283587,0,0
C04095,0,0.532288739,4.76E-05,0,0
C03678,0,0.503322949,0.000107508,0,0
C02912,0,0.553982447,6.51E-05,0,0
C04639,0,0.532281109,0.000281599,0,0
C07974,0,0.52182355,0.000197029,0,0
C03752,0,0.578592088,0.000139267,0,0
C04245,0,0.536959684,0.000257116,0,0
C04820,0,0.56908149,0.000497166,0,0
C02518,0,0.519336283,0.000124965,0,0
C04845,0,0.512394375,3.69E-05,0,0
C06909,0,0.573998917,0.000123563,0,0
C05281,0,0.548174385,6.78E-05,0,0
C07684,0,0.553962302,0.000525467,0,0
C01972,0,0.588569987,4.39E-05,0,0
C04919,0,0.510648479,3.66E-05,0,0
C06467,0,0.569440742,0.000389573,0,0
C04782,0,0.523181646,8.07E-05,0,0
C03701,0,0.567467608,0.000491112,0,0
C04587,0,0.540661426,3.85E-05,0,0
C03376,0,0.54478707,0.000195783,0,0
C04855,0,0.512853462,8.97E-05,0,0
C06744,0,0.554457417,0.00029154,0,0
C06967,0,0.526983757,0.000222846,0,0
C03288,0,0.54082798,0.000255302,0,0
C07605,0,0.507022725,7.38E-05,0,0
C02366,0,0.534154726,0.000251771,0,0
C03502,0,0.56295573,4.09E-05,0,0
C07161,0,0.544755364,0.000576541,0,0
C01810,0,0.550444789,0.000119592,0,0
C06542,0,0.543854713,0.000194417,0,0
C02041,0,0.484464118,7.72E-05,0,0
C04877,0,0.551430835,6.95E-05,0,0
C05455,0,0.587019033,0.000240541,0,0
C03238,0,0.541755795,0.000191378,0,0
C04729,0,0.546544594,6.69E-05,0,0
C04255,0,0.576987349,0.00013757,0,0
C03431,0,0.551635197,0.000474469,0,0
C03960,0,0.530178926,0.000301671,0,0
C04827,0,0.523158676,4.84E-05,0,0
C07460,0,0.529529072,4.73E-05,0,0
C02457,0,0.536858206,0.000247816,0,0
C05323,0,0.516624168,0.000156722,0,0
C04489,0,0.492854986,0.00012726,0,0
C06393,0,0.575424707,0.000443703,0,0
C06507,0,0.503760835,0.000317753,0,0
C02216,0,0.57835904,0.000127743,0,0
C05524,0,0.535085981,0.00023297,0,0
C07945,0,0.505350207,4.32E-05,0,0
C03036,0,0.571804814,0.000169239,0,0
C07024,0,0.533430648,0.000167914,0,0
C05318,0,0.572211245,0.000326996,0,0
C07667,0,0.57836294,0.000139023,0,0
C05743,0,0.527610911,5.00E-05,0,0
C04283,0,0.551635197,0.000474469,0,0
C04316,0,0.556023012,0.000329654,0,0
C07935,0,0.582102847,0.000322596,0,0
C04348,0,0.488290836,0.000118643,0,0
C06447,0,0.553064103,0.000288494,0,0
C07630,0,0.534579905,0.000226978,0,0
C01333,0,0.506970555,0.000486033,0,0
C04183,0,0.545735428,0.000143249,0,0
C04202,0,0.584058154,0.000255889,0,0
C06777,0,0.514468618,3.67E-05,0,0
C06913,0,0.477966293,0.000303265,0,0
C02822,0,0.513102719,4.04E-05,0,0
C06262,0,0.525185527,0.000195558,0,0
C03086,0,0.5502605,0.000294398,0,0
C05540,0,0.577904544,0.000138537,0,0
C05652,0,0.516520143,3.24E-05,0,0
C02843,0,0.538828369,0.000260742,0,0
C02724,0,0.537205712,0.000171958,0,0
C04641,0,0.576346726,0.000337463,0,0
C01752,0,0.493089875,0.000127483,0,0
C03195,0,0.468716582,0.000273546,0,0
C06283,0,0.524898989,2.37E-05,0,0
C07547,0,0.573998917,0.000123563,0,0
C07847,0,0.550761737,0.000157716,0,0
C02353,0,0.565860171,0.000398748,0,0
C02778,0,0.574276374,0.000305239,0,0
C04425,0,0.506528716,4.75E-05,0,0
C04764,0,0.536254679,0.000235019,0,0
C07159,0,0.503226531,0.000161881,0,0
C02347,0,0.576295198,0.000125746,0,0
C07846,0,0.555367391,0.000405109,0,0
C07596,0,0.523056022,0.000100136,0,0
C01552,0,0.510728325,0.000499835,0,0
C07820,0,0.508996909,0.00021393,0,0
C04132,0,0.546358225,0.000148416,0,0
C03124,0,0.543400779,0.000129341,0,0
C03998,0,0.577061358,0.000285226,0,0
C05433,0,0.519570315,3.31E-05,0,0
C06810,0,0.537321514,0.00022851,0,0
C05354,0,0.546125299,0.000148157,0,0
C03399,0,0.563852502,0.000244578,0,0
C05134,0,0.538243911,0.000451314,0,0
C06981,0,0.532317092,7.71E-05,0,0
C02829,0,0.57128692,0.000429942,0,0
C03744,0,0.488867994,0.000165951,0,0
C06091,0,0.561771456,0.000240755,0,0
C06133,0,0.54615729,0.000634049,0,0
C06149,0,0.491347716,0.000132093,0,0
C07887,0,0.488629181,0.000152219,0,0
C03270,0,0.55800769,0.000261488,0,0
C04684,0,0.537075899,0.000447382,0,0
C07175,0,0.502758189,0.000261336,0,0
C02781,0,0.568288349,0.000386178,0,0
C03917,0,0.541507108,0.000467086,0,0
C03476,0,0.50980088,8.77E-05,0,0
C01935,0,0.531797082,0.000180515,0,0
C07015,0,0.529278514,8.20E-05,0,0
C06083,0,0.553990369,5.35E-05,0,0
C02330,0,0.490011348,3.49E-05,0,0
C05527,0,0.563645305,3.78E-05,0,0
C04740,0,0.531099153,0.000547449,0,0
C02000,0,0.527861639,0.000459225,0,0
C04101,0,0.545269449,0.000142748,0,0
C05914,0,0.490040592,0.000135618,0,0
C05951,0,0.579279328,0.00014,0,0
C02849,0,0.4893334,0.000159313,0,0
C04069,0,0.533453141,0.000250452,0,0
C06434,0,0.52586849,0.000102262,0,0
C05861,0,0.504438782,7.24E-05,0,0
C02387,0,0.571388402,0.000550602,0,0
C02477,0,0.52930954,4.53E-05,0,0
C05722,0,0.554249285,4.50E-05,0,0
C03918,0,0.488147523,0.000297519,0,0
C05836,0,0.544557977,0.000212698,0,0
C07273,0,0.529044378,8.18E-05,0,0
C06081,0,0.575191193,0.000406998,0,0
C04805,0,0.593617961,0.000122552,0,0
C06440,0,0.529718376,5.08E-05,0,0
C02277,0,0.483962245,0.000247821,0,0
C01545,0,0.520027562,0.000188169,0,0
C02975,0,0.559351114,4.68E-05,0,0
C06216,0,0.551419056,0.000393232,0,0
C07554,0,0.530158849,0.000178316,0,0
C01683,0,0.538029936,3.88E-05,0,0
C06226,0,0.542685297,5.78E-05,0,0
C04181,0,0.542214824,7.62E-05,0,0
C06382,0,0.544084276,8.41E-05,0,0
C06336,0,0.502821134,0.000315536,0,0
C04312,0,0.514170567,3.61E-05,0,0
C05166,0,0.538504247,0.000135681,0,0
C04311,0,0.543155674,6.31E-05,0,0
C04650,0,0.55143481,5.24E-05,0,0
C04195,0,0.546721128,0.000282427,0,0
C04930,0,0.506042877,8.53E-05,0,0
C02242,0,0.527448248,0.000205484,0,0
C03356,0,0.547917463,0.000502092,0,0
C02763,0,0.532752974,0.000307536,0,0
C06396,0,0.506289577,4.53E-05,0,0
C06142,0,0.487952974,0.000255307,0,0
C03230,0,0.522761423,0.000198414,0,0
C02552,0,0.516755366,0.000122582,0,0
C01247,0,0.549526226,2.10E-05,0,0
C05152,0,0.537890184,0.000237916,0,0
C07433,0,0.549807121,5.18E-05,0,0
C07309,0,0.552831802,0.000287989,0,0
C07340,0,0.514405067,3.76E-05,0,0
C05886,0,0.578515785,8.70E-05,0,0
C03002,0,0.528301889,0.000273343,0,0
C04187,0,0.506998501,4.76E-05,0,0
C07483,0,0.548453632,0.000150773,0,0
C07870,0,0.512116612,0.000287577,0,0
C01427,0,0.570010912,0.000411511,0,0
C02886,0,0.570010912,0.000411511,0,0
C03652,0,0.500492303,0.000194405,0,0
C04149,0,0.538785953,0.000234245,0,0
C04555,0,0.552772861,0.000321674,0,0
C01279,0,0.56908149,0.000497166,0,0
C01376,0,0.550456573,2.11E-05,0,0
C04153,0,0.567006235,0.000489396,0,0
C01707,0,0.549849621,0.000152366,0,0
C07961,0,0.46465328,0.000115031,0,0
C04770,0,0.576065716,0.000125526,0,0
C06783,0,0.552071848,0.00029403,0,0
C01710,0,0.563311125,0.000475882,0,0
C05762,0,0.572897295,0.00030205,0,0
C06689,0,0.577904544,0.000138537,0,0
C02243,0,0.537629972,4.10E-05,0,0
C03539,0,0.519331742,3.04E-05,0,0
C06958,0,0.530409015,0.000277683,0,0
C02051,0,0.502821134,0.000315536,0,0
C01467,0,0.568807131,0.000152008,0,0
C01671,0,0.545687418,0.000580591,0,0
C03628,0,0.526924719,0.000456021,0,0
C05971,0,0.560151356,0.000237822,0,0
C07288,0,0.5683461,0.000151477,0,0
C04039,0,0.484638156,0.000147755,0,0
C07202,0,0.494866819,0.000129728,0,0
C07855,0,0.557544093,0.000260574,0,0
C06911,0,0.55395835,0.000482847,0,0
C01785,0,0.541522489,0.000191043,0,0
C05872,0,0.518144246,6.70E-05,0,0
C07842,0,0.563852502,0.000244578,0,0
C06238,0,0.504935422,0.000320546,0,0
C03343,0,0.504704507,0.000348236,0,0
C03538,0,0.524799439,4.90E-05,0,0
C04005,0,0.535102353,0.00016927,0,0
C07255,0,0.518136351,0.00041278,0,0
C02344,0,0.575424725,0.000307923,0,0
C06928,0,0.562696638,0.000242446,0,0
C01727,0,0.542701198,0.000128664,0,0
C06540,0,0.532760603,5.20E-05,0,0
C02846,0,0.525808349,0.000292501,0,0
C05446,0,0.534400952,0.000168383,0,0
C06484,0,0.514938082,3.68E-05,0,0
C07283,0,0.552308179,0.00032055,0,0
C06491,0,0.556805645,5.00E-05,0,0
C06560,0,0.569395119,0.000187866,0,0
C01597,0,0.562026732,3.73E-05,0,0
C06722,0,0.510238071,0.000283578,0,0
C04689,0,0.574042678,0.000403452,0,0
C02097,0,0.547891565,3.00E-05,0,0
C02269,0,0.550729428,6.35E-05,0,0
C05386,0,0.539193966,0.000252193,0,0
C03623,0,0.507622153,0.00015783,0,0
C02292,0,0.539174044,0.00041762,0,0
C07350,0,0.503056062,0.000316089,0,0
C01887,0,0.531563195,0.00050481,0,0
C05202,0,0.550493051,0.000294914,0,0
C07984,0,0.541518931,8.25E-05,0,0
C04401,0,0.587250711,0.000262238,0,0
C02322,0,0.529706513,0.000287586,0,0
C02211,0,0.535323731,0.000253984,0,0
C06391,0,0.499317627,0.000192711,0,0
C07062,0,0.55303332,0.000521802,0,0
C04396,0,0.543167604,0.000129115,0,0
C02305,0,0.553277934,0.000398777,0,0
C06343,0,0.536267067,0.000156903,0,0
C02505,0,0.504884385,4.69E-05,0,0
C04815,0,0.517674979,6.68E-05,0,0
C02228,0,0.550476726,0.000511852,0,0
C05695,0,0.55911168,0.000287906,0,0
C05513,0,0.522114208,9.14E-05,0,0
C01798,0,0.575836202,0.000125306,0,0
C01813,0,0.584058154,0.000255889,0,0
C06195,0,0.573539275,0.000123131,0,0
C01298,0,0.526276945,0.000293527,0,0
C02940,0,0.517892166,8.85E-05,0,0
C04346,0,0.482525778,0.000151426,0,0
C01702,0,0.552332384,0.000476967,0,0
C02689,0,0.514276514,4.07E-05,0,0
C05314,0,0.536620561,0.000227313,0,0
C06537,0,0.535982497,0.000229375,0,0
C02854,0,0.565023803,0.000235269,0,0
C02433,0,0.555169963,0.000279464,0,0
C05074,0,0.568628395,0.000407211,0,0
C06146,0,0.531329189,0.000503927,0,0
C07857,0,0.505354206,4.70E-05,0,0
C01433,0,0.53622805,4.06E-05,0,0
C06819,0,0.551843406,0.000319429,0,0
C05167,0,0.495536207,3.73E-05,0,0
C06946,0,0.492752973,0.000122656,0,0
C01990,0,0.52697162,4.85E-05,0,0
C03053,0,0.504716981,0.000265656,0,0
C02935,0,0.558997299,0.000256565,0,0
C01974,0,0.490042148,0.00016741,0,0
C07707,0,0.568163374,0.000537275,0,0
C05244,0,0.543140861,0.000430233,0,0
C03806,0,0.568008198,0.00017082,0,0
C05867,0,0.562390169,0.000514275,0,0
C06930,0,0.58278849,0.000324294,0,0
C04889,0,0.558934579,0.000263326,0,0
C02908,0,0.552348678,0.000395995,0,0
C07594,0,0.552776928,1.97E-05,0,0
C02709,0,0.490481039,3.50E-05,0,0
C01423,0,0.523787184,3.14E-05,0,0
C01997,0,0.552632801,8.49E-05,0,0
C07180,0,0.571977278,0.000299943,0,0
C07567,0,0.569444664,0.000423964,0,0
C03479,0,0.539434305,0.000125548,0,0
C07786,0,0.481118274,0.000143926,0,0
C02297,0,0.540348156,7.51E-05,0,0
C07800,0,0.537863568,4.11E-05,0,0
C05025,0,0.556337841,4.57E-05,0,0
C03661,0,0.534154726,0.000251771,0,0
C07880,0,0.485637744,7.78E-05,0,0
C07485,0,0.526872474,0.000211704,0,0
C06949,0,0.462419465,0.00014477,0,0
C01712,0,0.558648326,0.0002869,0,0
C01255,0,0.512856045,0.000228264,0,0
C07240,0,0.546667145,0.000144256,0,0
C04076,0,0.540915573,1.64E-05,0,0
C01682,0,0.508565646,0.000172974,0,0
C03478,0,0.510258661,0.000498089,0,0
C03891,0,0.555787065,0.000302382,0,0
C04891,0,0.528572081,7.49E-05,0,0
C04630,0,0.565577448,0.000148328,0,0
C05803,0,0.494973085,0.000140697,0,0
C07453,0,0.57996626,0.000140737,0,0
C05306,0,0.515680865,3.78E-05,0,0
C07437,0,0.536492349,0.000256217,0,0
C01436,0,0.532317092,7.71E-05,0,0
C03252,0,0.583930515,0.000327145,0,0
C05621,0,0.557080396,0.000259664,0,0
C07678,0,0.560151356,0.000237822,0,0
C02139,0,0.542674451,0.000428729,0,0
C05153,0,0.565959122,4.18E-05,0,0
C06214,0,0.553005168,0.000322238,0,0
C01681,0,0.557501241,5.02E-05,0,0
C01828,0,0.546414384,8.56E-05,0,0
C05943,0,0.525518985,0.000451257,0,0
C04278,0,0.55700959,0.000297208,0,0
C06801,0,0.542222352,0.000192049,0,0
C06225,0,0.549163514,2.68E-05,0,0
C06458,0,0.572264932,0.000169833,0,0
C04099,0,0.529742762,7.56E-05,0,0
C07360,0,0.484172738,0.00016024,0,0
C03148,0,0.4934456,0.000241852,0,0
C04967,0,0.535693357,3.81E-05,0,0
C06635,0,0.513705057,3.91E-05,0,0
C02562,0,0.534837776,0.000517332,0,0
C05789,0,0.529290947,6.25E-05,0,0
C05382,0,0.54522143,0.000578563,0,0
C03651,0,0.496574844,0.000127956,0,0
C01716,0,0.534140303,0.000560047,0,0
C03521,0,0.529706513,0.000287586,0,0
C04578,0,0.555323198,0.000124071,0,0
C06828,0,0.507152385,0.000157279,0,0
C07805,0,0.536624539,0.000247383,0,0
C02770,0,0.536477936,0.000569934,0,0
C05438,0,0.492854986,0.00012726,0,0
C01419,0,0.527205865,4.85E-05,0,0
C07864,0,0.507626151,0.000171767,0,0
C04291,0,0.515036547,0.000141843,0,0
C02083,0,0.505743009,0.000155635,0,0
C02273,0,0.536842247,0.0004466,0,0
C02250,0,0.553934162,0.000324502,0,0
C04084,0,0.533759509,5.10E-05,0,0
C03243,0,0.513807014,4.06E-05,0,0
C04434,0,0.523322893,0.000128741,0,0
C07139,0,0.522841597,0.000192164,0,0
C04545,0,0.560555644,0.000266572,0,0
C07317,0,0.553697996,0.000297655,0,0
C01357,0,0.528354328,6.21E-05,0,0
C01690,0,0.552371086,0.00031232,0,0
C04894,0,0.533581221,0.000231334,0,0
C01773,0,0.518854706,0.000142127,0,0
C04515,0,0.505819775,4.52E-05,0,0
C05100,0,0.533815089,0.000231739,0,0
C05679,0,0.55138261,1.95E-05,0,0
C07061,0,0.55165547,0.000297506,0,0
C01932,0,0.509910185,1.29E-05,0,0
C02608,0,0.580809393,9.63E-05,0,0
C05683,0,0.526363309,7.03E-05,0,0
C02295,0,0.539434305,0.000125548,0,0
C04138,0,0.569089354,0.000408639,0,0
C06438,0,0.580497888,0.000292815,0,0
C03155,0,0.526197742,0.000292826,0,0
C05012,0,0.560551704,0.000244946,0,0
C05494,0,0.556177943,8.49E-05,0,0
C06751,0,0.530642831,0.000289607,0,0
C04690,0,0.566317885,0.000529806,0,0
C07110,0,0.539524873,0.00024085,0,0
C06829,0,0.553469712,0.000323368,0,0
C07817,0,0.580955511,0.000293842,0,0
C01360,0,0.547917463,0.000502092,0,0
C04727,0,0.576805575,0.000338646,0,0
C04818,0,0.532990746,1.97E-05,0,0
C03110,0,0.513560403,0.000174844,0,0
C03611,0,0.554925617,0.000318392,0,0
C05611,0,0.533410659,0.000225,0,0
C03843,0,0.548485595,0.000645242,0,0
C01973,0,0.581188163,0.000320345,0,0
C03072,0,0.55329638,0.000288999,0,0
C02009,0,0.574042678,0.000403452,0,0
C04067,0,0.551205056,0.000284482,0,0
C07084,0,0.533152193,7.40E-05,0,0
C05364,0,0.510493495,0.000498961,0,0
C07757,0,0.53964497,0.000456079,0,0
C07335,0,0.54781546,6.53E-05,0,0
C07561,0,0.557033588,4.60E-05,0,0
C02693,0,0.465207953,0.000266456,0,0
C05796,0,0.539524873,0.00024085,0,0
C06320,0,0.526662311,0.000270013,0,0
C01637,0,0.500345616,3.05E-05,0,0
C02500,0,0.506528716,4.75E-05,0,0
C06853,0,0.547064716,2.42E-05,0,0
C01388,0,0.531650159,4.61E-05,0,0
C05452,0,0.507917992,7.94E-05,0,0
C07201,0,0.578895125,0.000289249,0,0
C05469,0,0.547995965,2.44E-05,0,0
C05818,0,0.565266453,4.16E-05,0,0
C02259,0,0.57092413,0.000504176,0,0
C01714,0,0.56627393,0.000162275,0,0
C07875,0,0.481015304,0.000310246,0,0
C02997,0,0.534833672,0.000244526,0,0
C03154,0,0.525308974,6.07E-05,0,0
C06703,0,0.564318586,0.000267106,0,0
C07010,0,0.519086678,7.34E-05,0,0
C07784,0,0.581769521,0.000231048,0,0
C04936,0,0.549747059,0.000118965,0,0
C07493,0,0.560551704,0.000244946,0,0
C02294,0,0.51274994,7.00E-05,0,0
C07441,0,0.538326735,3.79E-05,0,0
C02951,0,0.578440785,0.000313686,0,0
C03606,0,0.56627393,0.000162275,0,0
C04392,0,0.555169963,0.000279464,0,0
C01555,0,0.549987485,1.93E-05,0,0
C02611,0,0.546824016,0.000148937,0,0
C03299,0,0.537426955,0.000258018,0,0
C04063,0,0.552312247,1.97E-05,0,0
C04785,0,0.548284523,0.00021874,0,0
C02748,0,0.530706196,0.000282171,0,0
C05864,0,0.534754635,0.000243942,0,0
C01559,0,0.544522301,0.000575533,0,0
C07247,0,0.548824278,1.92E-05,0,0
C01270,0,0.482291133,0.000151162,0,0
C03716,0,0.512511158,6.42E-05,0,0
C04118,0,0.55992375,0.000258368,0,0
C04325,0,0.543589856,0.000571518,0,0
C01653,0,0.554675088,0.000304354,0,0
C07894,0,0.538956491,0.000231327,0,0
C03375,0,0.521442641,3.09E-05,0,0
C05449,0,0.543610192,0.000358372,0,0
C05675,0,0.551437516,0.00028498,0,0
C07705,0,0.531208076,8.03E-05,0,0
C04927,0,0.538501031,4.24E-05,0,0
C03453,0,0.53111091,0.000290623,0,0
C05422,0,0.500018415,0.000256516,0,0
C07688,0,0.516914108,0.000143843,0,0
C07768,0,0.499802967,0.000113969,0,0
C04327,0,0.532027077,0.000166159,0,0
C03040,0,0.49633992,0.000127732,0,0
C05282,0,0.569546253,0.000542947,0,0
C07004,0,0.515100093,0.0001382,0,0
C06297,0,0.533672593,0.00055809,0,0
C04055,0,0.543388419,0.000193738,0,0
C05298,0,0.516728453,0.000408468,0,0
C01923,0,0.517558269,3.84E-05,0,0
C03250,0,0.546173642,0.000365339,0,0
C03977,0,0.51954396,0.000417138,0,0
C02013,0,0.530647058,0.000302729,0,0
C05143,0,0.583013078,0.000298508,0,0
C01426,0,0.551437516,0.00028498,0,0
C04043,0,0.577216698,0.000137811,0,0
C02171,0,0.577027124,0.000412737,0,0
C06736,0,0.514093607,0.000129424,0,0
C03627,0,0.490817891,3.64E-05,0,0
C05607,0,0.552434999,2.50E-05,0,0
C02399,0,0.514976722,3.76E-05,0,0
C03106,0,0.578682882,8.94E-05,0,0
C05006,0,0.527583289,0.000490012,0,0
C01375,0,0.52670233,8.04E-05,0,0
C05329,0,0.536620561,0.000227313,0,0
C03965,0,0.542214824,7.62E-05,0,0
C06832,0,0.552540532,0.000321111,0,0
C04389,0,0.531202587,4.55E-05,0,0
C04423,0,0.547113024,8.60E-05,0,0
C06163,0,0.544546488,7.76E-05,0,0
C07126,0,0.503777308,0.000263802,0,0
C02874,0,0.575199028,0.000334522,0,0
C02499,0,0.512752567,0.000135802,0,0
C04154,0,0.536959684,0.000257116,0,0
C05332,0,0.545671193,2.61E-05,0,0
C05866,0,0.556031022,2.20E-05,0,0
C05573,0,0.576299104,0.00013685,0,0
C07132,0,0.543392388,0.000210844,0,0
C06344,0,0.560155298,0.00025882,0,0
C06794,0,0.561324864,0.000228771,0,0
C01401,0,0.574965463,0.000442152,0,0
C04953,0,0.575191193,0.000406998,0,0
C07169,0,0.567112997,4.22E-05,0,0
C07499,0,0.496985336,0.000137761,0,0
C03436,0,0.528289881,0.000536072,0,0
C04457,0,0.49040429,0.000120528,0,0
C05255,0,0.572671252,0.000328142,0,0
C03649,0,0.51354588,0.000510444,0,0
C04175,0,0.515330815,0.00012721,0,0
C04467,0,0.487985458,7.92E-05,0,0
C03555,0,0.516508295,0.00013966,0,0
C07573,0,0.539204797,0.000136396,0,0
C04981,0,0.53382694,4.09E-05,0,0
C05505,0,0.572724925,0.000170428,0,0
C01321,0,0.515801599,7.16E-05,0,0
C01835,0,0.520723628,7.51E-05,0,0
C03329,0,0.50767521,0.000488591,0,0
C07590,0,0.558298246,0.000234515,0,0
C01470,0,0.509059835,0.000258301,0,0
C02323,0,0.519331742,3.04E-05,0,0
C04831,0,0.508594109,0.000280124,0,0
C06425,0,0.576572244,0.000447603,0,0
C06643,0,0.565493441,3.83E-05,0,0
C04631,0,0.513215497,6.46E-05,0,0
C03484,0,0.556330036,0.000281921,0,0
C06282,0,0.522620062,7.55E-05,0,0
C06710,0,0.532309219,0.000474753,0,0
C05470,0,0.544080308,7.73E-05,0,0
C05096,0,0.519786426,6.78E-05,0,0
C03259,0,0.551194417,6.37E-05,0,0
C03880,0,0.559166238,0.000263787,0,0
C05056,0,0.527138462,4.58E-05,0,0
C01664,0,0.532450421,7.36E-05,0,0
C04509,0,0.511877816,0.000263784,0,0
C03808,0,0.574232601,0.00013471,0,0
C03875,0,0.582327539,0.000296945,0,0
C04360,0,0.554398518,0.00032564,0,0
C05837,0,0.513677127,0.000399279,0,0
C03759,0,0.513235528,3.90E-05,0,0
C04842,0,0.559629477,0.000264712,0,0
C06406,0,0.536624539,0.000247383,0,0
C07326,0,0.532031166,0.00050658,0,0
C05454,0,0.535218225,0.000224937,0,0
C06249,0,0.527841137,4.60E-05,0,0
C07665,0,0.545920381,0.000581608,0,0
C06632,0,0.514041768,4.07E-05,0,0
C06136,0,0.55684851,0.000259209,0,0
C07528,0,0.545968388,0.0001435,0,0
C07762,0,0.526700881,9.02E-05,0,0
C04965,0,0.530706196,0.000282171,0,0
C05896,0,0.48816356,0.000165081,0,0
C01693,0,0.536854228,0.000227711,0,0
C05084,0,0.507221486,0.000270175,0,0
C07902,0,0.508796512,0.000159218,0,0
C06796,0,0.568008198,0.00017082,0,0
C01875,0,0.535256713,7.51E-05,0,0
C07028,0,0.534984205,0.000233777,0,0
C01925,0,0.54430955,0.000360259,0,0
C04458,0,0.536858206,0.000247816,0,0
C06922,0,0.523087917,3.40E-05,0,0
C03359,0,0.513795118,0.000229868,0,0
C03750,0,0.538010341,0.000450525,0,0
C04511,0,0.514397411,0.00022272,0,0
C06684,0,0.551610985,0.000318871,0,0
C03991,0,0.51534422,3.64E-05,0,0
C04300,0,0.52094171,9.06E-05,0,0
C05263,0,0.523520883,9.23E-05,0,0
C03482,0,0.521176228,9.07E-05,0,0
C02927,0,0.553934162,0.000324502,0,0
C02272,0,0.541056254,6.21E-05,0,0
C06112,0,0.549979454,0.000289434,0,0
C06663,0,0.556809663,6.82E-05,0,0
C02291,0,0.496965292,0.000228143,0,0
C05891,0,0.539901976,4.28E-05,0,0
C03084,0,0.510963149,0.000500711,0,0
C05055,0,0.56663984,0.00023817,0,0
C07017,0,0.506047016,0.00026782,0,0
